dumps 3,5,5,6,24,24,20,20,9,9,12,12,12,11,11,11,15,14,14,8,8,9,7,7,6,5,5,3,18,18
tuner 19,19,24,24,20,20,20,9,9,9,9,13,13,13,1,1,1,1,6,6,6,5,5,5,17,4,4,4,17,17
wahoo 22,22,18,18,0,0,18,18,18,3,3,3,5,5,5,6,6,6,6,7,7,9,9,10,10,8,8,14,14,14
warp 22,22,18,0,0,0,18,18,3,3,4,17,17,17,19,19,19,24,24,20,20,20,8,8,8,14,14,14,15,15
muck 12,12,12,12,9,9,9,9,20,20,7,7,7,6,6,21,21,2,2,2,21,21,1,1,13,13,9,9,10,10
sever 18,18,3,4,4,4,3,5,3,5,5,5,21,21,21,21,21,21,21,5,5,5,5,5,3,4,4,4,17,17
torso 19,24,24,20,20,8,14,8,8,20,20,24,24,19,17,3,3,18,3,3,5,5,6,7,7,20,8,8,14,14
bayou 1,1,21,21,2,2,2,3,18,18,0,18,18,3,3,5,17,19,19,24,20,20,8,8,14,14,14,8,8,20
bans 1,1,21,2,2,2,3,18,18,0,18,18,3,3,2,21,21,21,1,1,13,13,1,21,21,21,5,3,3,18
haute 7,7,6,6,5,5,3,3,18,18,0,18,18,3,3,5,5,6,19,24,24,20,20,24,24,19,19,17,17,4
ifs 8,8,8,9,20,20,20,20,7,7,7,7,7,6,6,6,6,6,5,5,5,5,5,3,3,3,3,3,18,18
plump 15,15,11,11,11,11,10,10,10,8,8,20,20,9,9,9,9,12,12,12,12,12,12,11,11,11,11,15,15,15
prays 15,15,14,8,8,20,20,24,19,19,17,3,3,18,0,18,18,3,5,5,19,19,24,6,19,5,5,3,18,18
words 22,4,4,17,17,19,19,19,24,24,20,20,8,8,14,14,8,8,20,20,24,24,19,19,17,17,3,3,3,18
miso 12,12,10,10,10,8,8,20,7,24,6,6,5,5,3,3,18,3,3,5,5,6,6,7,7,20,9,8,14,14
pease 15,15,14,14,14,8,8,20,20,20,24,24,19,19,19,17,17,4,4,4,18,18,0,0,0,18,18,3,4,4
jugs 9,9,9,9,9,20,20,20,20,7,7,7,7,6,6,6,6,6,5,5,5,5,5,3,3,3,3,18,18,18
minis 12,12,10,10,10,8,8,8,9,9,9,13,13,13,9,9,9,8,8,8,20,20,24,7,6,6,5,3,3,18
smog 18,3,3,3,5,5,21,21,1,1,1,13,13,12,12,12,12,10,10,11,14,14,8,8,9,9,7,7,6,6
bauer 1,1,21,21,2,2,23,23,18,0,18,18,3,3,5,5,19,24,24,20,20,24,19,19,17,17,4,17,17,17
butte 1,1,1,13,7,7,7,7,7,9,9,20,20,20,20,24,24,24,24,19,19,19,19,17,17,17,17,4,4,4
paseo 15,15,14,8,8,20,9,7,6,6,5,3,3,18,18,0,18,18,4,17,17,19,19,24,20,20,8,8,14,14
thins 19,19,7,7,7,7,7,9,9,8,8,8,10,9,9,12,13,13,13,1,1,1,21,21,21,5,2,3,3,18
fawn 5,5,3,3,3,18,18,18,0,0,18,22,22,22,4,4,3,3,3,5,5,5,6,6,1,1,1,1,13,13
gumbo 6,6,7,7,7,20,20,9,9,9,9,12,12,12,12,13,13,13,1,1,13,13,9,9,10,10,10,14,14,14
chung 2,2,21,21,21,6,1,7,7,9,9,20,20,9,9,9,9,9,13,13,13,13,13,13,1,7,1,6,6,6
giro 6,6,7,7,9,20,9,8,8,20,20,20,24,24,19,19,19,17,17,19,19,24,24,24,20,20,8,8,8,14
okra 14,14,11,11,10,10,10,10,9,9,9,9,7,7,7,24,19,19,19,19,17,17,3,4,3,3,18,18,0,0
wart 22,22,22,22,18,18,0,0,0,0,0,18,18,18,18,3,3,3,4,4,4,3,17,17,17,17,19,19,19,19
kahn 10,10,9,9,7,7,6,6,5,5,3,3,3,18,18,0,18,18,18,3,3,5,5,6,6,7,7,13,13,13
noes 13,13,12,12,10,10,10,11,14,14,14,8,8,8,20,20,20,24,24,19,19,19,17,17,17,4,4,3,18,18
berm 1,1,1,1,6,6,5,5,5,5,5,3,4,4,17,17,19,6,6,6,6,7,7,7,13,13,13,12,12,12
brawl 1,1,1,6,6,6,5,17,3,4,3,18,0,0,22,4,4,3,17,19,6,7,7,7,9,9,10,10,11,11
gizmo 6,7,7,20,8,9,9,7,6,6,5,5,2,23,25,23,23,2,2,21,1,1,13,12,12,10,10,14,14,14
melee 12,12,13,7,7,6,6,5,17,4,17,17,19,6,7,9,9,10,10,11,10,10,9,9,7,7,19,5,17,4
aula 0,18,18,3,5,5,6,19,24,24,20,9,10,10,11,11,11,10,9,9,7,7,6,6,5,5,3,18,18,0
cokes 2,2,21,1,1,7,7,9,10,10,10,14,14,11,10,10,9,9,7,7,7,6,19,17,17,17,4,4,3,18
fives 5,5,6,6,7,7,20,20,8,8,9,9,7,7,7,1,21,21,21,5,5,5,3,3,4,4,3,18,18,18
natal 13,1,1,21,21,2,3,18,0,18,3,3,17,19,17,5,3,18,0,18,3,3,5,6,6,7,9,10,10,11
lucie 11,11,10,10,8,20,20,7,7,6,21,2,2,21,21,6,7,7,9,9,8,8,20,24,24,19,19,17,17,4
greta 6,6,6,6,6,5,17,17,17,4,4,4,17,17,17,19,19,19,5,17,17,5,3,3,18,18,18,18,0,0
fangs 5,5,3,3,18,18,0,18,18,23,3,2,2,21,21,21,1,1,13,13,13,1,1,6,6,5,5,3,3,18
twig 19,19,17,17,17,4,4,22,22,4,4,17,17,17,19,19,24,24,24,20,20,8,8,8,20,9,9,7,7,6
wags 22,22,22,18,0,0,0,18,18,18,3,3,3,3,5,5,5,6,6,6,6,6,5,5,5,3,3,3,3,18
inga 8,8,10,9,9,9,9,12,13,13,13,13,13,1,7,1,6,6,5,5,5,5,3,3,3,18,18,18,0,0
abbas 0,0,18,18,23,3,2,2,2,2,21,21,21,1,1,21,21,21,2,2,2,23,3,18,18,18,0,0,18,18
ervin 4,4,17,17,5,5,5,5,21,21,21,21,1,1,7,7,9,9,9,8,8,8,10,9,9,9,12,13,13,13
howie 7,9,10,8,14,8,8,20,24,24,19,17,17,4,22,4,4,17,19,24,24,20,8,20,20,24,19,19,17,4
sear 18,18,18,3,3,4,4,4,4,4,18,18,18,18,0,0,0,0,0,18,18,18,3,3,3,4,4,17,17,17
taser 19,19,19,17,17,17,5,3,3,3,18,18,18,18,0,0,0,18,18,18,18,18,3,4,4,4,4,17,17,17
tock 19,24,24,24,20,20,8,8,14,14,8,10,9,9,7,7,1,21,21,2,21,21,21,1,13,13,9,9,10,10
draco 3,3,5,17,17,4,3,18,18,0,0,18,23,23,23,23,2,2,21,1,1,7,7,9,9,10,8,10,14,14
elie 4,17,17,17,19,19,7,7,7,9,9,10,10,10,11,11,11,10,8,8,20,20,24,24,19,19,17,17,4,4
rhys 17,17,5,19,6,6,6,6,6,7,7,7,7,7,24,24,24,24,19,19,19,5,5,5,3,3,3,3,18,18
torre 19,19,24,24,24,20,20,20,8,8,8,14,14,14,8,8,8,20,20,20,24,24,24,19,19,19,17,17,17,4
dorks 3,5,5,6,7,20,8,14,8,8,20,24,24,19,17,19,19,7,9,9,10,9,9,7,6,6,5,3,18,18
juke 9,9,9,9,20,20,9,10,10,10,10,10,9,9,9,9,7,7,7,7,6,6,19,19,17,17,17,4,4,4
purr 15,15,15,14,14,14,14,14,8,8,8,8,8,20,20,20,20,20,24,24,24,24,24,19,19,19,19,19,17,17
word 22,4,4,4,17,17,19,19,24,24,20,20,8,8,8,14,14,8,8,20,20,24,24,19,19,19,17,17,5,3
trice 19,19,17,19,19,19,24,24,20,20,8,8,8,20,9,7,7,1,6,21,21,2,2,2,3,3,3,3,4,4
motu 12,12,12,12,10,10,10,11,11,14,14,8,8,8,8,20,20,20,24,24,24,24,19,19,24,24,24,20,20,20
purrs 15,15,15,14,14,14,8,8,8,8,20,20,20,20,24,24,24,19,19,19,19,17,17,17,17,3,3,3,18,18
linn 11,11,11,11,11,11,11,11,10,10,8,8,8,8,8,8,10,10,9,9,9,9,9,9,9,12,12,13,13,13
myron 12,12,12,9,9,9,9,24,24,24,19,19,17,19,19,19,24,24,20,20,8,8,14,14,10,10,10,12,13,13
provo 15,14,14,8,20,20,24,19,17,19,19,24,20,20,8,14,10,10,9,13,1,21,1,1,9,9,10,14,14,14
dido 3,5,5,6,6,7,24,20,20,8,8,20,7,7,7,6,5,5,3,5,5,6,6,7,7,9,20,8,8,14
wadi 22,22,22,18,0,0,0,18,18,18,18,3,3,3,5,5,5,5,6,6,7,7,7,24,20,20,20,8,8,8
slade 18,3,3,5,6,6,7,7,9,10,10,11,10,10,9,9,7,6,6,5,5,3,18,0,18,18,3,3,4,4
durr 3,3,5,5,5,5,5,6,6,6,7,24,24,24,7,20,20,20,20,24,24,24,24,24,19,19,19,19,17,17
gob 6,6,7,7,7,7,9,9,9,10,8,8,8,14,14,14,14,10,10,10,10,9,9,9,9,13,13,1,1,1
clem 2,21,21,1,13,13,12,10,11,10,10,9,9,7,7,19,19,17,17,4,3,5,6,6,6,7,7,13,13,12
thad 19,19,6,7,7,7,7,7,6,6,6,6,5,5,5,3,3,3,18,18,18,18,0,0,18,18,18,3,3,3
jeeps 9,7,7,7,6,5,17,4,17,17,19,24,24,20,8,8,14,15,14,14,8,9,9,7,6,6,5,3,18,18
habib 7,7,6,5,5,3,3,18,0,18,18,3,2,2,2,21,21,1,1,13,9,9,8,8,9,9,13,1,1,1
alfie 0,18,3,3,5,6,6,7,9,10,10,11,10,10,9,7,6,5,6,7,7,20,8,20,20,24,19,17,4,4
ricki 17,19,19,24,24,24,20,20,8,8,9,7,7,7,6,21,21,2,21,21,21,1,13,9,9,10,10,8,8,8
perp 15,15,14,14,8,8,20,20,24,24,19,19,17,17,17,4,17,17,19,19,19,24,24,20,20,8,8,14,14,15
hodge 7,7,9,10,10,10,14,14,8,8,20,9,7,7,6,6,5,5,3,5,5,5,6,6,5,5,5,3,4,4
finny 5,5,6,6,6,7,7,9,20,20,8,8,8,10,9,9,9,9,12,13,13,13,13,7,7,7,7,24,24,24
tody 19,24,24,24,20,20,8,8,8,14,14,8,8,20,20,7,7,7,6,6,5,5,3,3,5,6,6,19,24,24
raine 17,3,3,18,0,18,18,3,3,5,6,6,24,20,20,8,10,9,9,13,13,1,1,6,6,5,5,4,4,4
haft 7,7,6,6,6,5,5,5,5,3,3,3,18,18,18,0,0,18,18,18,3,3,3,5,5,5,6,19,19,19
odes 14,14,14,8,8,8,20,20,9,7,7,7,7,6,6,5,5,5,5,3,3,3,3,4,4,4,3,3,18,18
raga 17,17,4,4,3,18,18,0,0,18,18,3,3,3,5,5,5,6,6,6,5,5,5,3,3,3,18,18,0,0
leyla 11,10,10,9,9,7,19,19,17,4,17,19,19,24,20,20,10,10,11,10,10,9,7,7,6,5,3,3,18,0
coot 2,2,21,21,21,1,1,7,7,7,9,9,10,10,8,10,14,14,14,8,8,8,8,20,20,20,24,24,24,19
feta 5,5,5,5,5,3,4,4,4,17,17,17,17,19,19,19,19,17,17,17,3,3,3,18,18,18,18,0,0,0
riki 17,17,19,19,19,19,24,24,24,24,24,20,20,20,20,8,8,8,8,10,10,10,10,10,10,10,10,8,8,8
amity 0,18,18,18,3,3,2,21,21,1,1,1,13,13,12,12,12,10,10,10,10,8,8,20,20,24,24,19,24,24
narco 13,13,1,21,21,21,2,3,23,18,0,18,18,3,3,17,5,5,5,2,2,21,21,1,7,9,9,10,8,14
slays 18,3,5,5,6,7,9,10,11,10,10,9,7,6,5,5,3,18,0,18,3,5,5,19,24,19,5,5,18,18
vamps 21,2,2,23,18,0,18,23,3,2,21,21,1,13,12,12,11,11,15,14,10,8,9,7,7,5,5,3,18,18
odin 14,14,8,8,20,9,7,7,6,6,5,5,3,5,5,5,6,7,7,7,20,20,8,8,10,9,9,12,13,13
ramo 17,17,4,3,18,18,0,18,18,18,3,3,2,2,21,21,1,1,1,13,13,13,12,12,12,10,10,11,14,14
nard 13,13,1,1,1,21,21,21,21,2,2,3,3,23,18,18,18,0,0,18,18,3,3,4,17,17,17,5,3,3
sib 18,18,3,3,3,5,5,5,6,6,6,7,24,24,7,20,20,20,8,8,8,8,10,9,9,9,13,13,1,1
chaw 2,2,21,21,21,1,1,7,7,7,6,6,6,6,5,5,5,3,3,3,18,18,18,18,0,0,18,18,22,22
alena 0,18,3,5,6,6,7,9,10,11,10,9,9,7,19,17,4,17,5,6,1,1,13,1,21,21,2,3,18,0
trix 19,19,17,17,19,19,19,24,24,20,20,20,8,8,8,9,9,9,7,7,7,6,6,6,21,2,2,2,23,23
tylor 19,19,24,24,20,20,9,10,10,10,10,11,11,11,11,14,14,14,8,8,8,20,20,24,24,24,19,19,19,17
lysol 11,11,10,10,9,20,20,24,24,19,5,5,3,3,18,3,3,5,5,6,6,7,20,20,8,8,14,14,11,11
merl 12,12,13,13,13,7,7,6,6,6,6,5,17,3,4,17,17,19,19,19,24,7,7,9,9,9,10,10,11,11
shaba 18,3,3,5,6,6,7,6,6,5,3,3,18,0,18,18,3,2,21,21,21,1,21,21,2,2,23,18,18,0
sabot 18,18,0,18,18,18,3,2,2,2,21,21,1,1,1,13,9,9,10,10,14,14,14,8,8,20,20,24,24,19
jori 9,9,10,10,10,14,14,8,8,8,20,20,24,24,24,19,19,19,17,17,19,19,24,24,24,20,20,20,8,8
zedge 25,25,23,18,18,18,18,3,4,4,4,3,3,3,3,5,5,5,6,6,6,6,5,5,5,17,17,4,4,4
calli 2,2,23,23,23,18,18,0,18,18,18,3,3,5,5,6,6,7,7,7,9,9,10,10,11,11,11,10,8,8
waly 22,22,18,0,18,18,18,3,3,5,5,6,6,7,7,7,9,9,10,10,11,11,11,10,10,10,9,20,20,24
wens 22,22,4,4,17,5,5,5,6,6,6,1,1,1,1,13,13,1,1,1,21,21,21,2,5,3,3,3,18,18
noway 13,13,12,10,10,14,14,8,20,20,24,24,19,19,17,17,4,22,22,0,18,18,3,5,5,19,19,24,24,24
prius 15,15,14,14,8,20,20,24,24,19,19,17,19,19,24,24,20,20,8,20,20,24,6,6,5,5,3,3,18,18
words 22,4,4,17,17,19,19,19,24,24,20,20,8,8,14,14,8,8,20,20,24,24,19,19,17,17,3,3,3,18
dr 3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,17,17,17
fr 5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,17,17,17
wines 22,4,4,17,17,19,19,24,24,20,20,8,8,9,9,12,13,13,13,1,6,6,5,5,5,3,4,4,18,18
words 22,4,4,17,17,19,19,19,24,24,20,20,8,8,14,14,8,8,20,20,24,24,19,19,17,17,3,3,3,18
folds 5,6,6,6,7,9,9,9,8,8,14,14,11,11,11,10,10,9,9,7,7,7,6,6,5,5,3,3,18,18
gist 6,6,7,7,9,20,9,8,8,20,20,7,24,7,6,6,6,5,5,3,3,18,18,3,3,5,17,5,19,19
finer 5,5,6,6,7,7,20,20,8,8,10,9,9,12,13,13,1,1,1,6,6,6,5,5,17,3,4,17,17,17
gents 6,6,5,5,17,4,3,17,5,5,6,6,1,1,1,13,13,13,7,7,6,6,19,19,17,5,3,18,18,18
lymph 11,11,10,10,10,20,20,24,24,9,9,9,9,12,12,12,12,11,11,11,15,15,14,11,10,9,9,7,7,7
memos 12,13,13,7,6,6,6,17,4,17,5,6,6,7,13,13,12,12,10,11,14,8,9,20,7,6,5,5,3,18
rests 17,17,17,4,4,4,3,18,18,18,3,3,3,5,5,17,5,19,19,19,5,17,5,5,3,3,3,18,18,18
poon 15,15,15,15,15,14,14,14,14,14,14,14,11,11,10,10,10,10,10,10,10,12,12,12,12,12,13,13,13,13
seam 18,18,3,4,4,4,18,18,18,0,0,18,18,18,3,3,2,2,21,21,21,1,1,1,1,13,13,13,12,12
gowns 6,7,9,9,8,14,8,8,20,24,19,19,17,4,22,4,3,5,5,6,1,1,13,1,1,21,21,2,3,18
brink 1,1,1,6,6,6,5,6,17,17,19,19,19,24,24,20,20,20,8,8,10,9,9,12,13,13,13,12,10,10
fined 5,6,6,6,7,9,20,9,8,8,10,9,9,12,13,13,1,1,1,6,6,5,5,5,17,4,4,3,3,3
dunes 3,5,5,5,6,7,24,7,20,20,9,9,9,13,13,13,1,1,1,6,6,5,5,5,17,4,4,3,18,18
lunar 11,11,10,10,8,20,20,9,9,9,13,13,1,1,21,21,21,2,3,3,18,18,0,18,18,3,4,17,17,17
suing 18,18,3,3,3,5,6,6,19,24,24,24,20,20,8,8,10,9,9,9,12,13,13,1,13,1,1,6,6,6
sunk 18,18,3,3,3,5,5,6,6,6,6,24,24,24,20,20,20,9,9,9,9,9,13,13,13,13,13,12,10,10
kinks 10,10,10,8,8,10,9,9,12,13,13,13,12,10,10,10,9,9,7,7,7,6,6,5,5,5,3,3,18,18
mound 12,12,12,10,10,10,14,14,14,8,8,20,20,9,9,9,9,13,13,13,1,1,1,1,21,5,5,2,3,3
shiv 18,18,3,3,3,5,5,5,6,6,6,7,7,7,9,9,9,8,8,8,9,9,9,9,7,7,1,1,21,21
dusk 3,5,5,6,6,24,24,20,20,24,24,6,6,5,3,3,18,3,3,5,5,6,6,6,7,7,9,9,10,10
hunts 7,7,9,20,20,20,9,9,9,9,13,13,13,13,13,7,7,7,6,6,19,19,19,17,5,5,3,3,18,18
weiss 22,22,4,4,17,17,19,19,19,24,24,20,20,20,8,8,20,20,7,24,7,6,6,6,5,3,3,3,18,18
groin 6,6,6,6,5,17,17,19,19,24,24,24,20,20,20,8,8,8,14,14,8,8,10,9,9,9,12,13,13,13
webs 22,22,4,4,4,3,5,5,5,5,5,21,6,21,1,1,1,1,21,21,21,21,21,2,2,3,3,3,18,18
ajax 0,18,18,3,3,3,5,5,6,6,7,7,9,9,7,7,6,6,5,5,3,3,18,18,0,0,25,23,23,23
barns 1,1,21,2,2,2,23,18,0,18,18,3,17,5,6,6,6,7,13,13,13,1,21,21,21,2,3,18,18,18
magna 12,13,13,1,21,21,21,2,3,18,0,18,18,3,5,5,6,1,1,13,1,1,21,21,2,3,23,18,0,0
coed 2,2,21,21,1,7,7,9,9,10,10,10,14,14,8,8,20,20,20,24,24,19,19,17,17,4,4,3,3,3
fray 5,5,5,5,17,17,17,3,4,3,3,18,18,0,0,0,18,18,18,3,3,3,5,5,17,19,19,19,24,24
lucid 11,11,10,10,8,20,20,7,7,6,21,2,2,2,21,6,7,7,9,20,8,8,20,7,7,6,6,5,3,3
manna 12,13,13,1,1,21,21,2,3,18,18,0,18,18,3,2,21,21,1,1,13,1,1,21,21,2,3,23,18,0
motif 12,12,12,10,10,11,14,14,8,8,20,20,24,24,19,24,24,24,20,20,8,8,20,20,7,7,6,6,5,5
slum 18,3,3,3,5,5,6,6,7,7,7,9,9,10,10,11,11,10,10,10,8,20,20,9,9,9,12,12,12,12
pell 15,15,14,14,8,8,20,20,24,24,24,19,19,17,17,4,17,17,17,19,19,7,7,7,9,9,9,10,10,11
raids 17,3,4,3,18,0,18,18,3,3,5,5,6,6,24,7,20,8,8,8,20,7,7,6,6,5,5,3,18,18
zap 25,25,25,25,0,0,0,18,18,18,3,3,3,5,5,6,6,7,7,7,9,20,20,8,8,8,14,14,14,15
giles 6,6,7,9,9,20,8,8,11,11,11,11,10,10,9,9,9,7,7,7,19,19,17,17,17,4,4,3,18,18
gent 6,6,5,5,5,17,4,4,4,17,5,5,5,6,6,6,1,1,1,13,13,13,13,7,7,7,7,7,19,19
golly 6,6,7,7,7,9,9,9,8,8,8,14,14,14,11,11,11,11,11,11,10,10,10,10,9,20,20,20,20,24
shams 18,3,5,5,6,7,6,6,5,3,18,0,18,23,3,2,21,21,1,13,12,13,13,1,1,21,5,3,18,18
chews 2,2,21,21,21,1,1,7,7,7,7,6,6,6,6,6,5,17,17,17,4,4,4,22,22,18,18,18,18,18
crows 2,2,5,5,5,17,19,19,24,24,20,20,8,8,14,14,8,20,20,24,24,19,19,17,17,4,22,22,18,18
pluck 15,15,11,11,11,10,10,10,8,20,20,7,7,6,6,6,21,2,2,2,21,21,1,1,13,9,9,10,10,10
zips 25,23,23,2,5,5,6,6,7,9,20,8,14,14,15,15,14,10,8,20,9,7,7,6,5,5,3,3,18,18
ales 0,18,18,3,3,5,5,6,6,7,7,9,10,10,11,11,10,10,9,9,7,7,19,19,17,17,4,4,18,18
conte 2,2,21,1,7,7,9,9,10,10,10,14,14,10,10,10,12,13,13,13,7,7,7,7,19,19,17,17,4,4
orb 14,14,8,8,8,8,20,20,20,24,24,24,24,19,19,19,17,17,17,5,6,6,6,6,6,1,1,1,1,1
snuff 18,18,3,3,3,5,21,21,21,21,1,1,1,13,13,13,13,9,9,9,9,20,20,24,7,7,6,6,5,5
ahoy 0,0,18,18,3,3,3,5,5,5,6,6,6,7,7,9,9,10,8,8,14,14,8,8,8,20,20,20,24,24
boar 1,1,13,9,9,10,10,14,14,8,8,20,20,24,7,6,6,5,3,3,18,18,0,18,18,3,4,17,17,17
chins 2,2,21,21,6,7,7,9,9,8,8,10,9,9,12,13,13,1,1,21,21,21,21,5,3,3,3,18,18,18
cyan 2,2,21,6,6,6,24,24,19,19,5,5,3,18,18,18,0,18,18,18,3,2,2,21,21,21,1,1,13,13
spits 18,3,3,5,5,6,6,7,7,9,9,8,14,14,15,15,14,8,8,20,20,24,19,5,17,5,3,18,18,18
yams 24,24,19,5,5,3,18,0,18,18,3,3,2,21,1,1,1,13,12,12,13,1,1,21,21,5,3,3,18,18
duffy 3,3,5,5,5,6,6,6,7,24,24,20,20,20,7,24,7,7,6,6,6,5,5,6,6,6,6,24,24,24
seta 18,18,18,3,4,4,4,4,17,17,17,17,19,19,19,19,19,17,17,17,5,3,3,3,18,18,18,18,0,0
rossi 17,19,19,24,24,20,8,8,14,14,8,20,20,7,7,6,5,5,3,18,3,3,5,6,6,7,24,20,8,8
tenet 19,19,17,17,4,4,17,5,5,6,6,6,1,1,13,13,1,1,6,6,6,5,5,17,4,17,17,19,19,19
engel 4,3,5,5,6,6,1,1,1,13,13,1,7,6,6,5,5,4,17,17,19,19,7,7,9,9,10,10,11,11
fabio 5,5,3,3,18,18,18,0,0,18,18,3,23,2,2,2,21,21,21,1,1,13,13,9,9,10,8,14,14,14
eel 4,4,17,17,17,17,17,5,19,19,19,19,7,7,7,7,7,9,9,9,9,9,9,10,10,10,10,10,11,11
gull 6,6,6,6,7,7,7,7,7,7,20,20,20,20,20,9,9,8,8,10,10,10,10,10,10,10,11,11,11,11
wort 22,4,4,4,17,17,19,19,24,24,24,20,20,8,8,14,14,14,8,8,20,20,24,24,24,19,19,17,19,19
regis 17,17,4,4,17,5,5,5,6,6,7,7,9,20,8,8,20,20,24,24,7,6,6,5,5,3,3,18,18,18
bushy 1,1,13,7,7,9,20,20,24,24,19,6,5,5,3,3,18,3,3,3,5,5,6,6,7,7,7,7,24,24
doss 3,3,5,5,6,6,7,7,9,20,9,8,8,14,14,8,8,20,20,20,7,7,6,6,5,5,3,3,3,18
punks 15,15,14,14,8,8,20,20,9,9,9,13,13,13,12,10,10,9,9,7,7,6,6,5,5,5,3,3,18,18
aiken 0,18,18,3,5,6,6,24,7,20,8,10,10,9,9,7,7,6,19,17,4,3,5,5,6,6,1,1,13,13
trudy 19,19,17,17,19,19,24,24,24,20,20,20,24,24,24,6,6,5,5,5,3,3,5,5,6,6,19,24,24,24
corgi 2,21,21,1,7,7,9,9,10,8,14,14,8,8,20,20,24,24,19,17,17,6,6,6,7,7,9,20,8,8
gassy 6,6,5,5,5,5,3,3,3,18,18,18,18,0,0,18,18,18,3,3,3,5,5,5,6,19,19,24,24,24
hertz 7,7,6,6,6,6,6,5,17,17,17,4,4,17,17,17,19,19,19,5,5,5,5,3,3,3,23,25,25,25
brant 1,1,1,6,6,6,17,3,3,18,18,0,18,18,3,3,2,21,21,21,1,13,13,13,13,7,7,7,19,19
kern 10,10,9,9,9,7,7,7,7,6,19,5,17,17,17,4,4,17,17,5,6,6,6,6,1,7,13,1,13,13
tippy 19,19,24,24,24,20,20,20,20,8,8,8,14,14,14,15,15,15,14,14,14,14,8,8,8,20,20,20,24,24
chads 2,2,21,21,1,1,7,7,7,6,6,6,5,5,5,3,3,3,18,18,18,0,0,18,18,18,3,3,18,18
burch 1,1,13,7,7,7,9,20,20,24,24,24,19,19,17,17,5,5,5,5,2,2,2,21,21,1,1,7,7,7
sows 18,3,3,5,5,6,6,7,7,20,9,8,14,14,14,8,8,20,20,24,24,19,19,17,17,4,22,22,18,18
tubby 19,19,24,24,24,24,20,20,20,20,9,7,7,7,7,13,13,1,1,1,1,1,7,7,7,7,7,7,24,24
elsie 4,17,5,19,7,9,9,10,11,10,9,9,7,6,5,3,18,3,5,6,7,7,20,8,20,24,24,19,17,4
huron 7,7,9,20,20,24,24,19,19,19,17,19,19,19,24,24,20,20,8,8,8,14,14,11,10,10,12,12,13,13
indio 8,8,10,9,9,12,13,13,1,1,1,21,21,5,5,3,3,5,5,6,6,7,24,20,20,8,14,14,14,14
parry 15,15,14,14,8,8,20,20,7,7,6,6,5,5,3,3,18,18,18,0,0,18,3,4,3,17,19,19,19,24
bund 1,1,13,7,7,7,7,9,20,20,9,9,9,9,9,13,13,13,1,1,1,1,1,21,21,5,5,2,3,3
dunks 3,5,5,6,6,24,24,20,20,9,9,9,13,13,13,12,10,10,9,9,7,7,6,6,5,5,3,3,18,18
safi 18,18,18,0,0,18,18,18,18,3,3,3,3,5,5,5,6,6,6,6,7,7,7,9,20,20,20,8,8,8
adela 0,18,18,3,3,4,17,17,19,19,7,7,9,9,10,11,10,10,9,9,7,6,6,5,5,3,18,18,0,0
davie 3,3,18,0,18,18,23,23,2,2,2,21,21,1,7,7,9,9,8,8,20,20,24,24,19,19,17,4,4,4
elia 4,17,17,5,19,6,7,7,9,9,10,10,11,11,11,8,8,8,20,7,24,6,6,5,5,3,3,18,0,0
juno 9,9,9,9,20,20,20,20,9,9,9,9,9,13,13,13,13,13,13,12,12,10,10,10,10,10,11,14,14,14
slurp 18,3,3,5,6,6,7,7,9,10,10,11,11,10,8,20,24,24,19,17,19,19,24,20,20,8,8,14,15,15
snipe 18,3,3,5,21,21,21,1,1,13,12,9,9,10,8,14,14,15,15,14,8,8,20,20,24,24,19,17,17,4
thane 19,6,7,7,6,6,5,5,3,18,18,0,18,18,3,2,2,21,21,1,13,13,1,1,6,5,5,17,4,4
caked 2,2,23,23,18,0,18,18,3,3,5,6,6,7,7,9,10,10,9,7,7,7,6,5,17,4,3,3,3,3
softy 18,3,3,3,5,5,6,7,7,7,20,9,8,8,14,14,8,8,9,9,7,6,6,6,5,5,6,19,24,24
ayn 0,0,18,18,18,18,3,3,3,5,5,5,5,19,19,19,24,24,24,24,7,7,7,7,7,13,13,13,13,13
samoa 18,0,18,18,3,2,2,21,1,1,13,13,12,12,10,10,14,8,8,20,7,7,6,6,5,3,18,18,0,0
lidia 11,11,11,8,8,20,7,7,6,5,3,5,5,6,7,24,20,8,20,20,24,24,6,5,3,3,18,0,0,0
lugo 11,11,11,10,10,10,10,8,9,20,20,7,7,7,7,6,6,6,7,7,7,9,9,9,10,8,8,14,14,14
sully 18,18,3,3,5,5,6,6,19,24,24,20,20,20,8,10,10,10,11,11,11,10,10,10,10,9,20,20,24,24
gaia 6,6,5,3,3,18,0,18,18,3,3,5,6,6,24,7,20,8,8,20,24,24,6,6,5,3,3,18,0,0
burro 1,1,13,7,7,7,9,20,20,20,24,24,24,19,19,19,17,17,19,19,24,24,24,20,20,20,8,8,8,14
sett 18,18,18,18,18,3,3,3,3,4,4,4,4,4,4,4,4,17,17,17,17,17,17,17,17,19,19,19,19,19
adria 0,18,18,3,3,3,5,17,19,19,24,24,24,20,20,8,8,20,20,24,24,6,6,5,3,3,3,18,18,0
olly 14,14,14,14,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,9,9,20,20,20,20,20,24,24,24
